Anguilla,2022-02-04,30
Israel,2022-01-26,12599
Latvia,2022-01-02,6304
High income,2022-01-10,6679924
Saint Kitts and Nevis,2022-01-24,43
Guinea-Bissau,2022-01-31,1433
Chad,2022-01-30,1229
India,2022-01-22,7349937
Azerbaijan,2022-02-05,30751
Brazil,2022-02-05,1058167
Djibouti,2022-01-15,608
Luxembourg,2022-01-27,3865
Iceland,2022-01-14,3127
Egypt,2022-01-24,267834
Georgia,2022-01-17,8123
Peru,2022-01-27,124271
Solomon Islands,2022-01-27,1124
Colombia,2022-02-06,232163
World,2022-02-14,23566198
Sri Lanka,2022-02-11,78286
Bahamas,2022-01-28,400
Somalia,2022-01-09,5028
Zambia,2022-01-11,23216
Oman,2022-01-02,11708
Faeroe Islands,2022-01-21,179
Guatemala,2022-01-15,93713
Curacao,2022-01-06,1251
Aruba,2022-01-08,59
Syria,2022-01-12,4079
Chile,2022-02-04,50583
Brazil,2022-01-01,364234
Saint Vincent and the Grenadines,2022-02-10,225
Romania,2022-01-22,15625
Bermuda,2022-01-17,92
Ukraine,2022-01-05,56783
Asia,2022-02-05,11531326
El Salvador,2022-02-06,9649
Bulgaria,2022-02-14,5385
Botswana,2022-01-10,2733
Slovenia,2022-01-10,7021
Japan,2022-01-30,276177
Vanuatu,2022-01-09,736
Afghanistan,2022-01-26,10021
Libya,2022-02-05,10660
South Africa,2022-02-06,53914
Czechia,2022-01-10,75852
Mongolia,2022-01-07,3101
Democratic Republic of Congo,2022-01-20,1009
Serbia,2022-01-12,2795
Ecuador,2022-01-04,51265
Cyprus,2022-02-06,6799
Ukraine,2022-01-09,51825
Switzerland,2022-02-09,13192
Bahamas,2022-01-27,417
United Kingdom,2022-01-27,106776
Namibia,2022-01-20,908
Japan,2022-01-26,224322
Burundi,2022-02-09,71
Luxembourg,2022-02-12,1674
Panama,2022-02-05,15062
Vietnam,2022-02-15,580104
Mali,2022-01-25,
Guatemala,2022-01-06,29966
Togo,2022-01-09,4761
Sudan,2022-01-21,11296
Brunei,2022-01-09,3453
Oceania,2022-01-15,319516
Asia,2022-02-11,15076617
French Polynesia,2022-01-18,722
Faeroe Islands,2022-01-06,319
Sint Maarten (Dutch part),2022-01-14,892
Guernsey,2022-02-02,65
Malta,2022-01-02,6066
South Africa,2022-01-25,64931
Sint Maarten (Dutch part),2022-02-09,59
Sri Lanka,2022-01-25,66585
Cook Islands,2022-01-04,14
Jordan,2022-01-08,35491
Mexico,2022-02-09,490693
Ghana,2022-01-14,87110
Andorra,2022-01-02,865
Uzbekistan,2022-01-12,112119
Mali,2022-01-02,5528
North America,2022-02-08,1369559
Montenegro,2022-02-06,432
Honduras,2022-01-12,14179
Mali,2022-01-05,19049
Syria,2022-01-24,2829
Romania,2022-01-31,18091
China,2022-02-18,5577857
Jordan,2022-01-16,35491
Ecuador,2022-01-16,110806
Portugal,2022-02-18,48520
Central African Republic,2022-01-15,3596
Uruguay,2022-01-13,16486
Angola,2022-01-02,47890
Eswatini,2022-01-05,1515
Zambia,2022-01-25,12895
Peru,2022-02-08,108984
Hungary,2022-01-03,10347
Saint Lucia,2022-01-10,114
Wales,2022-01-17,9950
South America,2022-02-19,1638484
Switzerland,2022-01-17,60167
Romania,2022-01-23,14825
Austria,2022-01-01,34182
Mongolia,2022-01-11,3535
Canada,2022-02-16,104531
Kazakhstan,2022-02-11,14319
Russia,2022-01-26,284397
Guinea,2022-02-05,4343
Sierra Leone,2022-01-30,17437
Sao Tome and Principe,2022-01-12,384
Sri Lanka,2022-01-18,82855
Oceania,2022-01-17,325353
Timor,2022-01-08,1117
Guatemala,2022-02-01,53857
Solomon Islands,2022-02-04,977
Bangladesh,2022-02-17,957674
Sri Lanka,2022-02-05,126474
Luxembourg,2022-01-09,6002
Azerbaijan,2022-01-19,23880
Bangladesh,2022-02-09,957674
Iceland,2022-01-08,923
Timor,2022-02-13,702
Romania,2022-01-14,25378
Ghana,2022-01-30,84487
Georgia,2022-01-14,7797
Papua New Guinea,2022-02-11,802
Kiribati,2022-01-03,640
Colombia,2022-01-27,229647
Kazakhstan,2022-02-06,15861
Tunisia,2022-01-16,17862
Trinidad and Tobago,2022-02-08,1642
Hong Kong,2022-01-24,40451
Vietnam,2022-01-15,1096002
Anguilla,2022-01-29,28
Kiribati,2022-01-16,527
Uzbekistan,2022-01-08,75878
Africa,2022-01-04,1760546
India,2022-02-08,4502216
Oceania,2022-01-16,321503
Paraguay,2022-01-24,14718
Morocco,2022-01-24,56505
Ireland,2022-01-30,9074
Serbia,2022-02-14,2882
Azerbaijan,2022-01-31,26703
Liechtenstein,2022-02-04,84
Panama,2022-01-07,18974
Belize,2022-01-06,338
Cuba,2022-01-23,112190
Oman,2022-01-01,11499
Nepal,2022-01-06,218912
Mongolia,2022-02-06,479
Asia,2022-01-07,21760467
Sudan,2022-01-06,8915
Saint Kitts and Nevis,2022-02-15,220
Curacao,2022-01-30,221
Rwanda,2022-02-17,
Comoros,2022-01-27,609
Samoa,2022-01-16,117
Guatemala,2022-01-28,58509
Pakistan,2022-01-23,635579
Netherlands,2022-01-24,60226
United States,2022-02-12,424822
Saint Kitts and Nevis,2022-01-07,86
World,2022-02-03,20108833
Mauritania,2022-01-09,6733
Cameroon,2022-01-06,254
Guinea,2022-01-29,13395
Kuwait,2022-01-08,12663
Hong Kong,2022-01-09,38288
Cape Verde,2022-01-21,2853
Iraq,2022-01-27,45702
Japan,2022-02-14,702582
Greece,2022-01-01,65701
Lower middle income,2022-01-10,17899977
Slovakia,2022-02-11,3369
Jamaica,2022-02-05,2433
Gibraltar,2022-02-09,87
Spain,2022-02-03,142502
Liberia,2022-02-06,1580
Kosovo,2022-01-29,4505
Mozambique,2022-01-22,163590
Liberia,2022-01-18,1580
South Africa,2022-01-23,70955
South Africa,2022-02-16,120630
British Virgin Islands,2022-01-18,23
Mongolia,2022-01-25,3566
Hungary,2022-01-21,25803
Faeroe Islands,2022-01-31,117
Honduras,2022-02-10,15845
Low income,2022-01-25,929115
Comoros,2022-01-01,2309
Saudi Arabia,2022-02-15,112425
Belize,2022-01-11,616
Togo,2022-01-21,4954
Macao,2022-01-04,1418
Lower middle income,2022-02-05,9782096
Timor,2022-01-26,1461
Kosovo,2022-01-02,1443
Netherlands,2022-02-05,31908
Sri Lanka,2022-01-28,61092
Faeroe Islands,2022-02-16,28
Central African Republic,2022-01-26,4211
North Macedonia,2022-01-29,1128
Iraq,2022-01-01,37798
Gambia,2022-02-17,
Kenya,2022-01-10,67863
Georgia,2022-01-12,7354
Madagascar,2022-01-04,7645
Cayman Islands,2022-01-18,187
Kazakhstan,2022-01-14,10599
Guatemala,2022-01-17,92405
European Union,2022-02-06,1439230
Hungary,2022-02-11,9751
Timor,2022-01-10,1172
Guinea,2022-01-18,157999
Greece,2022-01-12,69445
Armenia,2022-01-16,8376
Nauru,2022-01-01,2
Solomon Islands,2022-01-30,1029
Venezuela,2022-01-11,126261
Eswatini,2022-01-14,2146
World,2022-01-18,29358706
Greece,2022-02-18,25339
Dominica,2022-02-04,107
Wales,2022-01-10,17438
Zambia,2022-01-10,17646
Iran,2022-01-04,401075
Chile,2022-01-02,126988
Samoa,2022-01-01,57
Tunisia,2022-01-05,41728
Hong Kong,2022-01-08,37405
Dominican Republic,2022-01-05,12312
Sierra Leone,2022-01-18,32362
High income,2022-02-20,2737522
Iran,2022-02-15,302466
Lebanon,2022-01-02,16569
Yemen,2022-01-13,1926
Asia,2022-01-18,18740735
Taiwan,2022-01-03,74896
Low income,2022-01-12,934502
Moldova,2022-01-29,5844
Laos,2022-01-27,48048
Poland,2022-02-08,84886
Wales,2022-01-04,17245
Denmark,2022-01-26,17878
Isle of Man,2022-01-21,122
Netherlands,2022-01-15,163375
Pakistan,2022-02-14,2175773
Belgium,2022-01-02,45698
Mongolia,2022-01-28,2576
Trinidad and Tobago,2022-01-30,1908
France,2022-01-26,295602
Jersey,2022-02-13,86
Indonesia,2022-02-06,1252137
Central African Republic,2022-01-04,3596
Trinidad and Tobago,2022-02-19,1596
Taiwan,2022-02-19,262076
Morocco,2022-01-13,61464
China,2022-01-23,4355571
Portugal,2022-01-22,81743
Guinea,2022-01-24,25922
Malta,2022-01-03,6186
Rwanda,2022-01-01,124262
Mauritania,2022-01-26,5239
Lebanon,2022-01-01,16066
Trinidad and Tobago,2022-02-04,1798
Ukraine,2022-01-28,64958
Netherlands,2022-01-22,67625
Croatia,2022-01-16,17922
Bahamas,2022-02-16,336
Sri Lanka,2022-01-01,111972
Democratic Republic of Congo,2022-01-15,4403
Niger,2022-01-01,18757
Greenland,2022-02-02,7
Brazil,2022-01-09,629585
Nepal,2022-02-10,306553
El Salvador,2022-01-21,14068
Norway,2022-02-13,9297
Belize,2022-02-07,557
Jordan,2022-01-11,35491
Ecuador,2022-02-14,69841
Japan,2022-02-04,432529
Brazil,2022-01-26,1091108
Haiti,2022-02-05,695
Scotland,2022-01-20,16095
Tanzania,2022-01-15,33124
Senegal,2022-01-05,459
Poland,2022-01-02,121078
Panama,2022-02-18,12742
Uruguay,2022-01-14,21012
Isle of Man,2022-01-16,179
Bahrain,2022-02-07,2115
Central African Republic,2022-01-13,3596
Kenya,2022-02-16,224478
Kuwait,2022-01-14,13216
Indonesia,2022-01-17,1252137
Netherlands,2022-01-13,194251
Libya,2022-02-17,
Afghanistan,2022-02-02,11157
Low income,2022-01-29,401688
Sudan,2022-01-01,8915
Benin,2022-02-04,14887
Greenland,2022-02-04,7
Malta,2022-02-04,1677
Antigua and Barbuda,2022-01-19,105
Guyana,2022-01-06,1702
Cyprus,2022-01-03,3393
Papua New Guinea,2022-02-14,613
Comoros,2022-01-28,1236
China,2022-02-11,4830143
Croatia,2022-01-26,9271
Spain,2022-01-30,196576
Upper middle income,2022-01-11,11243097
Macao,2022-01-31,1831
Cyprus,2022-01-19,5082
United Arab Emirates,2022-01-22,33915
Tunisia,2022-01-30,9143
Yemen,2022-01-09,1926
Dominican Republic,2022-01-31,41051
Greenland,2022-02-13,12
Comoros,2022-01-12,609
Azerbaijan,2022-01-21,20648
Guyana,2022-01-20,1834
Finland,2022-02-15,11205
Europe,2022-02-14,1497293
Democratic Republic of Congo,2022-01-30,7551
Afghanistan,2022-02-14,14901
Laos,2022-01-09,35334
Somalia,2022-01-18,4042
Scotland,2022-01-17,18502
Denmark,2022-01-15,38582
Kenya,2022-02-08,216960
Switzerland,2022-01-04,46671
Paraguay,2022-02-07,26914
Namibia,2022-01-22,3996
Wales,2022-02-13,3125
Netherlands,2022-01-14,178813
Taiwan,2022-01-22,488355
Seychelles,2022-01-03,299
Laos,2022-01-13,35334
Guinea-Bissau,2022-02-09,9244
Vanuatu,2022-01-01,736
Philippines,2022-02-11,327528
Senegal,2022-01-31,4472
European Union,2022-01-25,2297168
Georgia,2022-01-01,8904
Andorra,2022-01-06,865
Chad,2022-01-07,2544
Saint Lucia,2022-02-01,69
Democratic Republic of Congo,2022-01-10,4397
Costa Rica,2022-02-03,14020
Jamaica,2022-01-11,3846
Bhutan,2022-02-09,4857
Saint Kitts and Nevis,2022-01-29,41
Chad,2022-01-02,2544
Sweden,2022-02-04,58290
Tunisia,2022-02-07,9380
Malaysia,2022-01-07,188481
Pakistan,2022-01-09,633238
Lower middle income,2022-01-05,13429806
Timor,2022-02-11,649
Russia,2022-01-30,307578
Oceania,2022-02-17,195715
Palestine,2022-01-12,2151
Kosovo,2022-02-16,1136
Bolivia,2022-02-06,35038
Zambia,2022-01-30,14022
Cambodia,2022-01-08,48211
Bosnia and Herzegovina,2022-01-17,4315
Lithuania,2022-01-14,11744
Malawi,2022-01-13,3429
Turkey,2022-02-07,163407
European Union,2022-02-02,1717964
Saint Kitts and Nevis,2022-01-02,71
United States,2022-01-18,977730
Tajikistan,2022-01-08,61668
Seychelles,2022-01-11,347
Brazil,2022-02-11,1290790
Uruguay,2022-01-07,4701
Kiribati,2022-02-03,330
Turkey,2022-01-13,494723
Comoros,2022-01-15,609
Afghanistan,2022-02-11,14061
Namibia,2022-01-19,908
Scotland,2022-02-10,5885
Sao Tome and Principe,2022-01-16,384
Serbia,2022-02-11,3302
Haiti,2022-01-04,527
Jordan,2022-02-07,15159
Anguilla,2022-01-18,26
Indonesia,2022-01-16,1252137
Czechia,2022-01-24,40301
Malaysia,2022-01-17,226929
Mozambique,2022-01-18,226094
Liechtenstein,2022-01-11,250
Mali,2022-02-03,
Andorra,2022-01-13,865
Guinea,2022-01-17,152951
England,2022-01-08,217699
Bermuda,2022-02-13,158
Greece,2022-02-15,31412
Thailand,2022-01-23,438395
Chad,2022-01-25,1229
Oceania,2022-01-01,85482
Mexico,2022-02-15,460366
Kiribati,2022-01-15,625
Hong Kong,2022-01-22,38779
Solomon Islands,2022-01-15,760
Malaysia,2022-01-16,224011
Djibouti,2022-01-24,567
United Kingdom,2022-02-07,72494
Canada,2022-01-10,391079
Egypt,2022-01-05,411966
Malta,2022-01-24,3289
Chad,2022-01-26,1229
Switzerland,2022-01-26,35520
Colombia,2022-01-09,258249
Wallis and Futuna,2022-01-05,7
Chile,2022-01-01,127050
Niger,2022-01-28,972
San Marino,2022-01-05,172
European Union,2022-01-20,2765946
Panama,2022-01-18,27329
Kiribati,2022-01-29,330
Dominican Republic,2022-02-03,39412
Kyrgyzstan,2022-02-14,8837
Zimbabwe,2022-01-20,12561
Somalia,2022-01-03,5028
Gambia,2022-01-18,2299
Iran,2022-02-17,251148
Uruguay,2022-01-05,4568
Mauritania,2022-01-17,6561
North Macedonia,2022-01-06,1615
Latvia,2022-02-02,4516
Uruguay,2022-02-10,8897
Ukraine,2022-01-08,48915
Portugal,2022-02-12,56442
Barbados,2022-01-01,194
Serbia,2022-02-09,3283
Algeria,2022-01-15,17131
Syria,2022-01-10,4079
Mozambique,2022-01-12,301749
Canada,2022-02-15,109533
Taiwan,2022-02-11,206015
Cayman Islands,2022-02-03,91
New Caledonia,2022-02-08,101
Malawi,2022-01-18,1835
Oman,2022-01-07,11708
Japan,2022-02-03,398736
Chile,2022-01-12,97723
Germany,2022-01-12,623933
Greenland,2022-01-09,38
Peru,2022-01-24,141304
Democratic Republic of Congo,2022-01-07,2352
Maldives,2022-02-19,1721
Kuwait,2022-01-03,14530
Myanmar,2022-01-02,206694
Canada,2022-01-02,238969
Ecuador,2022-02-05,57257
Timor,2022-02-14,729
Mexico,2022-02-18,674834
North America,2022-01-27,2292619
South Korea,2022-01-12,439259
Antigua and Barbuda,2022-01-12,103
Thailand,2022-01-15,473154
Cote d'Ivoire,2022-01-17,12021
Albania,2022-01-04,5669
Oman,2022-01-31,16068
New Zealand,2022-02-14,53493
Jamaica,2022-02-13,2105
Tanzania,2022-01-04,33124
Indonesia,2022-01-22,1252137
Somalia,2022-01-16,5028
San Marino,2022-02-01,179
Qatar,2022-01-27,26784
Algeria,2022-01-01,22589
Malaysia,2022-02-12,143661
Kosovo,2022-02-17,1063
Iraq,2022-01-25,45840
Burkina Faso,2022-01-04,10718
Croatia,2022-02-18,3070
Hungary,2022-02-01,22101
Chad,2022-01-23,1229
Bhutan,2022-01-22,29022
United Kingdom,2022-01-31,95550
Lebanon,2022-02-15,9466
Norway,2022-01-23,39657
Australia,2022-02-17,141889
Saint Lucia,2022-01-07,100
Mexico,2022-02-16,517553
Guinea,2022-01-27,15190
Eswatini,2022-01-15,2307
Belarus,2022-01-10,40597
United Kingdom,2022-01-09,268621
United Arab Emirates,2022-01-21,32934
Turkey,2022-01-21,247116
Tanzania,2022-01-17,33124
Latvia,2022-02-19,1682
Mauritania,2022-02-08,4259
Nepal,2022-02-06,372902
Nepal,2022-01-26,232436
Venezuela,2022-02-04,229940
New Zealand,2022-02-01,47848
Chad,2022-01-31,1234
Lebanon,2022-01-12,28195
Singapore,2022-01-23,36921
Ecuador,2022-01-07,80177
Botswana,2022-02-07,2733
Colombia,2022-01-25,245006
Guyana,2022-02-01,1674
Vanuatu,2022-01-02,736
High income,2022-01-19,6113501
Liberia,2022-01-26,1580
China,2022-02-12,5385000
Mauritania,2022-01-21,5875
Denmark,2022-01-06,45413
Australia,2022-01-29,232428
High income,2022-02-11,3483006
Armenia,2022-02-09,4619
Portugal,2022-01-04,59345
India,2022-01-25,7758004
Jersey,2022-01-15,360
Guinea-Bissau,2022-01-14,143
Guinea-Bissau,2022-01-20,317
France,2022-02-17,161028
Iran,2022-01-26,385202
Japan,2022-01-28,250387
Lower middle income,2022-01-31,9410883
Low income,2022-02-12,364447
Zimbabwe,2022-02-04,10237
Lithuania,2022-01-26,6018
Iceland,2022-01-23,2363
Turkey,2022-01-23,216195
Costa Rica,2022-01-24,11140
Burundi,2022-01-24,62
Costa Rica,2022-01-15,18708
Jordan,2022-01-15,35491
Armenia,2022-02-06,4415
Bolivia,2022-01-07,99077
Papua New Guinea,2022-02-01,274
Upper middle income,2022-02-07,5145852
Low income,2022-01-06,768863
Palestine,2022-01-10,3012
Philippines,2022-01-18,763157
Finland,2022-02-17,9936
Suriname,2022-01-21,202
Greece,2022-01-04,73949
Scotland,2022-01-26,10424
North America,2022-02-02,1711203
Ghana,2022-02-04,84487
Niger,2022-01-20,972
Madagascar,2022-02-04,5727
Nepal,2022-01-28,252484
Bhutan,2022-02-13,7187
Switzerland,2022-02-06,16168
Guinea-Bissau,2022-01-13,131
Hong Kong,2022-02-19,85929
Slovakia,2022-01-23,13692
Bangladesh,2022-01-27,854891
Mexico,2022-02-13,407567
Curacao,2022-01-24,394
India,2022-01-18,5452050
British Virgin Islands,2022-02-06,6
Poland,2022-01-03,116273
Finland,2022-01-24,47288
Portugal,2022-01-18,81930
Uruguay,2022-02-11,7241
Aruba,2022-02-15,54
Belize,2022-02-05,593
Laos,2022-02-14,42107
Burundi,2022-01-18,56
San Marino,2022-01-23,342
Dominican Republic,2022-01-16,17863
Solomon Islands,2022-01-13,760
Dominica,2022-01-16,38
Africa,2022-02-12,1832913
Cuba,2022-01-15,183021
Greenland,2022-01-21,52
Andorra,2022-01-14,865
Norway,2022-01-01,16233
Moldova,2022-02-12,4817
Russia,2022-01-22,304067
Ukraine,2022-02-06,59718
Myanmar,2022-01-08,152764
Comoros,2022-01-22,609
Guinea,2022-01-30,11953
China,2022-02-01,3136714
Saint Kitts and Nevis,2022-02-14,220
Mauritania,2022-02-05,4508
Sri Lanka,2022-01-26,63769
South America,2022-02-06,2187185
Dominican Republic,2022-01-17,20772
Hong Kong,2022-02-16,83056
Mauritania,2022-02-13,3015
Venezuela,2022-02-11,128391
Singapore,2022-01-28,33336
Upper middle income,2022-01-12,10971878
Dominican Republic,2022-01-08,17752
Kazakhstan,2022-01-30,18049
Liechtenstein,2022-01-18,263
Nicaragua,2022-01-20,37999
Australia,2022-02-04,222311
Sweden,2022-01-11,43208
Czechia,2022-01-09,74795
Cyprus,2022-01-18,5482
Benin,2022-01-25,14887
Estonia,2022-01-19,4194
Cook Islands,2022-01-24,6
United Arab Emirates,2022-01-31,30729
Liberia,2022-01-17,1580
Moldova,2022-02-20,4905
Slovakia,2022-02-05,4865
Lithuania,2022-02-09,1819
Kazakhstan,2022-02-02,16821
Latvia,2022-01-28,5688
French Polynesia,2022-02-05,217
Spain,2022-01-25,232107
Kyrgyzstan,2022-01-27,8581
Cape Verde,2022-01-12,2334
South Korea,2022-01-10,448081
Namibia,2022-01-15,908
Nigeria,2022-01-05,138965
Paraguay,2022-01-14,27583
Syria,2022-02-11,2829
India,2022-02-04,5964928
England,2022-01-11,207160
Belgium,2022-02-10,31389
Moldova,2022-01-15,5972
South Africa,2022-01-22,65180
Democratic Republic of Congo,2022-01-12,5760
Albania,2022-01-01,5843
Uruguay,2022-02-15,5820
Hong Kong,2022-02-15,81663
Honduras,2022-01-26,29581
Montserrat,2022-01-05,5
High income,2022-01-16,6761990
Belarus,2022-01-18,58008
Slovenia,2022-01-19,7500
Belgium,2022-02-14,33732
Bermuda,2022-01-03,214
Kenya,2022-01-17,61315
Mali,2022-02-11,
Malta,2022-02-11,1224
Turks and Caicos Islands,2022-01-02,122
Italy,2022-01-02,452111
El Salvador,2022-01-28,9884
Kosovo,2022-01-14,2955
Croatia,2022-01-21,12666
South America,2022-01-05,1301207
Finland,2022-01-27,46080
Gambia,2022-01-11,2299
British Virgin Islands,2022-01-26,10
Sri Lanka,2022-02-08,121304
New Caledonia,2022-01-15,180
Benin,2022-01-11,16074
Poland,2022-02-10,76542
Madagascar,2022-01-11,6001
Samoa,2022-01-31,401
Taiwan,2022-01-13,67395
Mauritania,2022-02-11,3513
Czechia,2022-01-25,37382
Ecuador,2022-01-05,55341
Bangladesh,2022-02-03,957674
Curacao,2022-01-13,1210
Canada,2022-01-08,320012
Eswatini,2022-02-17,
Moldova,2022-02-04,4951
High income,2022-01-21,5828433
Sint Maarten (Dutch part),2022-02-10,59
Ghana,2022-01-09,59476
Honduras,2022-01-22,45920
Bermuda,2022-01-08,183
Gibraltar,2022-01-22,118
Faeroe Islands,2022-01-02,410
Togo,2022-01-07,4723
Senegal,2022-02-06,34340
Moldova,2022-02-06,5361
World,2022-02-09,20287917
Algeria,2022-01-12,19860
Uganda,2022-01-31,38994
Papua New Guinea,2022-01-11,650
Austria,2022-01-17,41744
Cambodia,2022-01-17,128622
Kazakhstan,2022-01-08,8379
Asia,2022-01-14,24417250
Northern Ireland,2022-01-10,7871
Aruba,2022-02-06,61
Georgia,2022-02-19,3160
Burundi,2022-01-12,41
El Salvador,2022-01-09,12606
South Sudan,2022-01-23,2682
Angola,2022-02-05,80077
Curacao,2022-02-09,192
Czechia,2022-02-03,25976
Afghanistan,2022-01-03,17604
Zambia,2022-01-23,20249
El Salvador,2022-01-06,8682
Kosovo,2022-01-31,4178
Slovenia,2022-02-14,1836
Honduras,2022-01-14,7298
Timor,2022-01-24,1527
Finland,2022-01-14,47469
Kyrgyzstan,2022-02-20,10460
Bolivia,2022-01-02,46509
Jersey,2022-01-31,129
Angola,2022-02-09,66547
Switzerland,2022-02-03,19125
Cook Islands,2022-01-22,5
Israel,2022-01-11,77192
South Africa,2022-01-21,64953
Jersey,2022-01-27,155
Sri Lanka,2022-01-17,88504
Guernsey,2022-01-26,77
Israel,2022-02-18,4096
Aruba,2022-01-22,153
Saint Lucia,2022-02-16,68
Jordan,2022-02-01,15005
Ethiopia,2022-02-19,753282
British Virgin Islands,2022-01-07,11
Kiribati,2022-01-22,330
Dominican Republic,2022-02-17,17751
Colombia,2022-01-14,249004
El Salvador,2022-01-11,15221
Hong Kong,2022-02-03,24336
South Sudan,2022-01-25,2758
Greece,2022-01-24,60801
Benin,2022-02-03,14887
Japan,2022-02-06,500114
Azerbaijan,2022-01-14,25887
Nigeria,2022-01-12,250175
Barbados,2022-01-07,244
Ethiopia,2022-01-11,528
Sao Tome and Principe,2022-01-09,384
South Africa,2022-01-02,24664
Hungary,2022-01-02,10347
Spain,2022-01-31,183986
Luxembourg,2022-01-17,6698
Syria,2022-01-04,77860
Israel,2022-01-30,10681
Lower middle income,2022-02-08,9137074
Singapore,2022-01-26,34223
Mauritania,2022-01-05,61459
Democratic Republic of Congo,2022-01-14,5082
Nepal,2022-01-08,218708
North America,2022-02-01,1747100
European Union,2022-01-22,2481023
Eswatini,2022-02-02,1736
Montenegro,2022-01-09,658
San Marino,2022-02-05,72
Guatemala,2022-02-09,48993
Saint Kitts and Nevis,2022-02-09,220
Taiwan,2022-01-17,353056
Belarus,2022-01-23,55068
San Marino,2022-01-20,296
Samoa,2022-02-07,401
Madagascar,2022-01-05,7645
Bahamas,2022-01-08,634
Cape Verde,2022-02-03,2853
Lebanon,2022-02-03,13633
Gambia,2022-01-05,2299
Suriname,2022-01-05,236
Sri Lanka,2022-02-13,56803
Samoa,2022-01-05,57
Morocco,2022-01-03,62250
Cape Verde,2022-01-01,968
Czechia,2022-02-11,13693
Japan,2022-01-15,124978
Isle of Man,2022-01-01,375
Scotland,2022-01-03,21250
Spain,2022-01-12,204594
Peru,2022-01-03,180110
San Marino,2022-01-16,233
Germany,2022-01-17,624653
Libya,2022-01-31,10899
Croatia,2022-02-16,3342
Canada,2022-02-18,89424
Cameroon,2022-01-09,254
Botswana,2022-01-14,2733
United States,2022-02-16,361977
Jersey,2022-01-24,178
Burundi,2022-01-05,41
Bahamas,2022-01-12,656
Colombia,2022-01-18,277851
Africa,2022-01-07,1828074
Mexico,2022-01-30,723325
Kenya,2022-01-26,64358
Singapore,2022-01-18,42687
Montenegro,2022-01-06,915
Cote d'Ivoire,2022-01-07,32293
Hong Kong,2022-02-05,25529
Mexico,2022-01-19,593054
Croatia,2022-01-29,7123
Bangladesh,2022-02-05,957674
Greece,2022-02-12,34739
Saint Vincent and the Grenadines,2022-01-05,82
Azerbaijan,2022-01-04,12957
United States,2022-01-25,758528
Maldives,2022-01-13,535
Malaysia,2022-01-29,180178
Saint Lucia,2022-01-25,82
Uruguay,2022-01-01,4128
Liechtenstein,2022-01-24,156
India,2022-01-06,7610504
Costa Rica,2022-01-21,14246
Antigua and Barbuda,2022-02-03,18
